"","saleprice","gdistance","wdistance","cdistance","bathrooms","bedrooms","sqftbuilding","sqftlot","age"
"1717",120000,5415.22509765625,13549.470703125,1903.23498535156,2,3,1316,6805,6
"1718",160000,13928.7890625,3271.4189453125,1446.63403320312,2,3,1679,9712,4
"1719",158000,7520.5087890625,5497.83984375,651.257995605469,2,3,1870,7098,5
"1720",74500,15373.7490234375,3376.85400390625,2165.43090820312,1,2,1013,6500,44
"1721",225000,14626.2734375,2821.10498046875,1574.50402832031,2,3,2159,6300,8
"1722",140000,5694,5567.208984375,27.742000579834,1.5,3,1356,87120,44
"1723",88500,7114.35302734375,6101.52880859375,853.987976074219,1,3,1039,6840,36
"1724",136500,10775.9619140625,682.385009765625,3040.01611328125,1,3,1551,6050,61
"1725",125500,4851.4677734375,7651.64013671875,601.25,2,3,1303,7000,13
"1726",172500,4492.77099609375,10828.13671875,293.276000976562,2,4,2009,5760,5
"1727",96500,11888.9453125,1798.9150390625,2558.55297851562,2,3,1317,5244,16
"1728",99000,2685.919921875,10546.59375,0.903999984264374,1,2,1007,9516,44
"1729",97500,15094.4853515625,2877.30004882812,2313.330078125,2,3,1573,7828,38
"1730",71500,13988.53515625,6026.15283203125,421.279998779297,2,2,1283,9583,4
"1731",49000,13252.0068359375,4443.48681640625,172.611999511719,1,2,1140,11250,70
"1732",125500,12332.33203125,2109.07788085938,2479.61791992188,2,3,1721,5000,55
"1733",335455,12364.1259765625,4831.52099609375,444.591003417969,2,4,1870,7480,14
"1734",164500,15195.849609375,1502.61804199219,2561.80200195312,2,3,1512,6725,5
"1735",92000,11765.7587890625,1552.67797851562,2717.92700195312,1,5,2185,7500,94
"1736",1e+05,15617.150390625,3558.35400390625,1768.92504882812,2,3,1545,6565,22
"1737",141500,15032.552734375,4710.833984375,520.981018066406,2,3,1408,8400,31
"1738",40000,10156.9970703125,497.013000488281,2218.41796875,1,3,900,5900,46
"1739",75000,13988.595703125,5959.60888671875,490.092010498047,2,4,1301,6000,18
"1740",52000,9763.2685546875,325.713012695312,1557.30895996094,1,2,1322,4425,69
"1741",227000,14477.7548828125,799.570007324219,1969.71105957031,2.5,4,3288,9625,15
"1742",145000,6840.4521484375,14748.0751953125,727.706970214844,2.5,4,1895,5877,8
"1743",182000,5017.60400390625,9040.1552734375,1.81099998950958,2.5,3,2171,6600,4
"1744",90000,13789.7158203125,3523.42993164062,1195.02001953125,2,3,1224,6000,35
"1745",49000,10416.916015625,5233.56201171875,612.192016601562,1,2,728,6800,40
"1746",80000,10921.5947265625,1466.78601074219,2024.85095214844,1,2,721,8175,46
"1747",69955,3662.94409179688,11937.587890625,1057.89404296875,1,2,884,8322,69
"1748",117000,4783.0859375,8233.2060546875,185.746994018555,2,3,1176,18006,74
"1749",124500,12696.1552734375,2333.60009765625,2552.2880859375,1,2,1190,5000,75
"1750",315000,2889.42797851562,18553.62890625,4.96199989318848,2.5,4,2452,61855,8
"1751",157000,13591.369140625,133.917999267578,340.567993164062,2,4,1695,9114,20
"1752",137500,11880.61328125,2254.41088867188,1382.0419921875,2,3,1551,5227,34
"1753",110000,11074.0400390625,913.6669921875,2889.9169921875,2,3,1008,5006,36
"1754",141000,5287.58203125,6590.59619140625,906.77197265625,2,3,1555,8982,6
"1755",102000,4446.48486328125,12224.431640625,832.575012207031,1,2,894,6500,54
"1756",169000,3021.85009765625,14256.4072265625,444.300994873047,2.5,3,1808,4390,8
"1757",75000,14020.3916015625,5967.96484375,406.880004882812,2,3,1158,6849,17
"1758",103636,15004.9853515625,2672.85009765625,2320.58911132812,2,3,1562,6457,25
"1759",153500,147.675003051758,12159.3671875,102.134002685547,2,3,2090,10500,39
"1760",147000,12534.8662109375,4729.35595703125,191.147003173828,2,3,1519,6620,14
"1761",115000,6473.9140625,14369.8701171875,836.927001953125,1,2,1032,7620,41
"1762",145000,2837.81298828125,13729.4853515625,109.803001403809,2,3,1826,10341,6
"1763",265000,9986.7490234375,149.388000488281,817.223022460938,3,3,2858,18825,17
"1764",105000,6377.60791015625,6194.01416015625,1581.35998535156,1.5,3,984,5000,25
"1765",158500,6448.27880859375,5024.10400390625,23.2980003356934,2,4,1720,7169,5
"1766",60000,11638.3525390625,6605.4521484375,149.604995727539,1,2,816,12420,14
"1767",165000,9651.1328125,14551.9921875,615.206970214844,2,3,1762,13703,59
"1768",76000,13884.1796875,5855.82080078125,676.614990234375,1,2,816,5113,12
"1769",225000,11978.251953125,1732.06005859375,3022.18798828125,2,4,2283,4750,54
"1770",109000,764.947998046875,11771.7666015625,154.934005737305,2,3,1552,6640,16
"1771",61000,11117.7939453125,6047.044921875,501.303009033203,1,3,1135,5850,33
"1772",109000,7440.421875,12991.865234375,75.9599990844727,2,3,1158,5268,9
"1773",93000,13318.275390625,4706,431.946990966797,2,3,1140,6000,17
"1774",116000,13167.326171875,3130.44091796875,1104.13598632812,2,3,1490,6200,28
"1775",85000,15593.3193359375,4154.5791015625,1090.54797363281,2,3,1094,5000,8
"1776",66000,13435.779296875,6482.39599609375,108.791999816895,2,3,1040,5000,15
"1777",82500,14920.923828125,1139.20104980469,1933.33605957031,1,3,1103,7728,46
"1778",103000,14403.7666015625,2409.61694335938,1706.17004394531,2,3,1155,7072,18
"1779",105000,6542.8818359375,12927.6904296875,159.692001342773,2,3,1377,5565,14
"1780",341000,4968.2998046875,9397.5263671875,44.6949996948242,2.5,4,2481,55495,12
"1781",45000,15106.1513671875,2650.19995117188,2394.11303710938,1,3,1088,7072,20
"1782",185000,3535.06591796875,10908.07421875,1419.08605957031,2,3,2408,6500,12
"1783",117000,14910.51953125,2502.56005859375,2306.0791015625,2.5,4,2161,6934,8
"1784",68000,11095.0791015625,1981.78198242188,2044.25695800781,1,3,1008,7500,13
"1785",120000,4340.716796875,8102.4931640625,90.9140014648438,2,3,1483,5626,22
"1786",138000,5716.0322265625,4886.373046875,188.768997192383,2,3,1464,43560,26
"1787",140000,8567.078125,13663.2587890625,126.803001403809,2,3,1501,6900,8
"1788",55909,14419.4072265625,2533.30590820312,1916.69604492188,4,5,4074,18730,10
"1789",163000,6372.72412109375,13552.302734375,738.849975585938,2,3,1671,7150,11
"1790",90000,10561.8310546875,687.77197265625,2692.47412109375,1,4,1681,7224,65
"1791",124000,8776.3759765625,25461.015625,304.984008789062,2,3,1360,8050,5
"1792",130000,15189.9697265625,851.447021484375,236.125,2,3,1479,6537,19
"1793",140000,11032.5009765625,15683.0986328125,620.43798828125,2,4,2431,8150,56
"1794",118000,9393.888671875,5833.14404296875,70.1380004882812,1,2,1228,7500,79
"1795",131000,12486.42578125,452.447998046875,1226.09997558594,2,3,1675,7169,11
"1796",185000,4547.83984375,10680.041015625,177.606994628906,2.5,3,2046,5000,1
"1797",102500,13545.1416015625,3794.15893554688,933.211975097656,1,3,1103,6000,10
"1798",135500,6178.205078125,13945.673828125,743.419982910156,2,4,1406,9975,53
"1799",67500,4444.119140625,12593.158203125,1713.126953125,1,2,875,3800,50
"1800",235000,4010.625,13249.05078125,189.557998657227,3,4,2651,5865,4
"1801",181000,2825.1669921875,12582.5673828125,724.971008300781,2,3,1698,9060,8
"1802",80500,14205.6064453125,4555.30517578125,1187.66101074219,2,3,1222,6378,12
"1803",231000,2203.748046875,13011.4814453125,270.441009521484,3,4,2598,9745,4
"1804",142000,4564.26611328125,10614.4912109375,73.0989990234375,2.5,3,1348,5000,4
"1805",111000,13642.744140625,271.144989013672,442.045013427734,2,3,1378,8700,18
"1806",180000,5778.33203125,6113.14208984375,1254.59594726562,2.5,4,1959,12233,11
"1807",167000,14929.19921875,2203.73291015625,2007.17797851562,2.5,3,1828,11400,32
"1808",165000,1424.30102539062,13020.6435546875,312.464996337891,2,3,1803,6160,8
"1809",157000,15466.6494140625,1802.81103515625,2858.05688476562,2.5,3,2144,8959,17
"1810",93500,4348.908203125,7837.3359375,179.057998657227,1,2,815,5830,44
"1811",113000,11320.56640625,2446.60693359375,1831.53100585938,1,2,1043,6105,40
"1812",122000,14600.54296875,3124.94897460938,1867.63500976562,2,3,1685,6500,19
"1813",174500,2964.72290039062,11498.4453125,981.427001953125,2,4,1881,11723,5
"1814",87500,15214.4541015625,2854.17407226562,1794.416015625,2,3,1183,7405,39
"1815",196000,1325.42504882812,13131.89453125,258.674011230469,2.5,3,1808,4290,1
"1816",184000,2645.912109375,12609.482421875,519.75,2,3,1628,5759,1
"1817",157500,2380.48706054688,10482.46875,214.205993652344,2,3,1600,43560,18
"1818",140000,13560.353515625,499.821990966797,319.071014404297,2.5,4,1917,13910,26
"1819",126500,6267.4189453125,7226.09912109375,408.700988769531,2,3,1228,8820,31
"1820",155000,5337.005859375,12515.0478515625,133.539001464844,2,3,1553,5000,9
"1821",154000,1895.98803710938,12606.37109375,819.406982421875,2,3,1598,7057,8
"1822",130000,2656.77294921875,17906.771484375,57.117000579834,2,3,1242,5640,14
"1823",265000,2011.43701171875,12431.2568359375,887.760986328125,2.5,5,3134,14251,27
"1824",81000,14431.0771484375,2675.61303710938,2275.78002929688,1,3,2034,12800,47
"1825",265000,4162.0732421875,11516.943359375,337.372009277344,2.5,4,2414,8237,10
"1826",117500,10645.80078125,426.148986816406,2761.63500976562,1.5,3,1318,5450,53
"1827",112500,15070.14453125,4688.4951171875,760.476989746094,2.5,4,1722,6234,7
"1828",250000,1198.89196777344,13953.958984375,81.6220016479492,2.5,3,2957,54014,10
"1829",161500,2199.29907226562,12227.373046875,1066.68994140625,2.5,4,1598,6300,10
"1830",76500,14032.5263671875,4851.119140625,964.216979980469,2,4,1541,6500,27
"1831",90500,11954.849609375,1933.2060546875,1763.1240234375,1,2,996,5050,41
"1832",155000,2589.873046875,10785.51171875,343.980987548828,3,3,1975,8400,35
"1833",340000,13381.2578125,4432.23681640625,287.031005859375,2.5,5,2506,21000,38
"1834",81500,6872.80712890625,14638.0576171875,326.242004394531,1,2,884,7000,75
"1835",1e+05,12337.44921875,2329.16088867188,1442.34204101562,1.5,2,1253,5000,79
"1836",132000,12204.5615234375,2000.10705566406,2453.80688476562,1.5,3,1662,6600,45
"1837",228000,12999.2900390625,502.136993408203,82.4219970703125,3,4,2104,5525,1
"1838",111000,5608.26123046875,6132.17578125,1078.02795410156,2,3,1338,5600,19
"1839",92000,11797.5693359375,1773.97094726562,2442.32104492188,2,4,1265,5160,20
"1840",188000,3312.81103515625,12443.6728515625,1239.09094238281,3,4,2268,5627,5
"1841",70000,12279.8173828125,1019.30200195312,1957.38305664062,1,2,996,8590,53
"1842",130000,269.246002197266,6341.126953125,205.386001586914,2,3,1377,5062,6
"1843",93000,13542.7744140625,5556.1171875,375.101013183594,2,3,1154,8338,13
"1844",128500,2634.81494140625,17900.21484375,180.697998046875,2.5,4,1567,9980,15
"1845",125000,14813.298828125,2334.08911132812,2391.23901367188,2,3,1806,6000,8
"1846",101000,7814.72412109375,2625.90502929688,171.817001342773,2,3,1041,5123,3
"1847",187500,2011.93603515625,13130.306640625,141.848007202148,2.5,4,2116,7101,7
"1848",116000,4283.94580078125,11766.6904296875,436.502990722656,2,4,1712,8245,39
"1849",90000,10208.173828125,503.75,1689.49499511719,1,3,1154,6390,49
"1850",30000,3285.07690429688,13307.103515625,575.679016113281,1,2,729,7350,62
"1851",149000,6325.85498046875,13578.7861328125,826.452026367188,2,3,1555,7800,20
"1852",181500,2784.19995117188,11010.3203125,419.480010986328,3,5,2678,6000,1
"1853",95000,4856.2001953125,4884.5078125,665.552001953125,2,3,1178,6525,14
"1854",97000,14142.6982421875,2903.23291015625,2138.14208984375,2,3,1454,7000,25
"1855",135000,8820.7109375,14174.73046875,224.373992919922,2,3,1412,8796,13
"1856",70000,5363.591796875,13370.8046875,1450.88195800781,1,2,720,5000,25
"1857",128000,3817.13598632812,11592.4775390625,607.869995117188,2,3,1686,6606,10
"1858",145000,5139.3359375,13465.439453125,1087.96496582031,2,3,2064,7300,13
"1859",217500,2082.22509765625,12944.197265625,46.9500007629395,2.5,4,2116,5862,1
"1860",115000,6385.55615234375,13951.89453125,557.127990722656,2,3,1333,5500,16
"1861",133500,11954.521484375,4274.6328125,959.892028808594,2,4,1866,6500,13
"1862",90000,13318.6396484375,5793.2109375,212.703994750977,2,3,1120,6750,13
"1863",207000,4105.01611328125,10438.9853515625,1083.21105957031,3,4,2500,6760,8
"1864",122000,15785.05859375,2828.18090820312,2164.916015625,2,4,1646,6022,6
"1865",110000,2837.04907226562,8851.439453125,37.6520004272461,2,3,1386,6738,11
"1866",166000,6040.9111328125,7640.2041015625,12.5659999847412,1,2,1017,8540,39
"1867",150000,7667.2509765625,26787.990234375,81.1100006103516,2,4,1422,5971,20
"1868",210000,14117.28515625,5817.50390625,409.428985595703,2,3,1154,6014,14
"1869",181000,4253.97802734375,5469.7978515625,668.476989746094,2,3,1872,8455,19
"1870",87500,7713.68017578125,2965.32299804688,377.128997802734,2,2,892,5500,3
"1871",50000,10900.3779296875,5248.72998046875,864.112976074219,1.5,3,1200,11100,39
"1872",110000,222.016998291016,13237.34765625,103.171997070312,2,3,1352,4427,11
"1873",161500,2628.18188476562,11062.595703125,525.656005859375,2.5,3,1865,5406,10
"1874",128500,463.846984863281,9544.076171875,15.4750003814697,2,3,1641,9551,6
"1875",185500,1129.63000488281,13331.1640625,300.730010986328,2,3,1890,5646,5
"1876",115000,2918.61791992188,11107.4423828125,365.317993164062,2,3,1563,6000,6
"1877",102500,6903.85791015625,5693.421875,1320.18395996094,2,3,1066,5225,38
"1878",161000,7817.16015625,13955.1015625,192.095993041992,2.5,3,2008,5000,1
"1879",220500,8430.77734375,4149.794921875,138.565994262695,3,5,2668,6500,1
"1880",118000,11986.466796875,1693.94201660156,2896.72802734375,2,3,1003,5000,27
"1881",90500,6340.8720703125,14440.25390625,1071.17102050781,1.5,2,1485,7600,49
"1882",89000,13664.1259765625,3183.11303710938,1856.42004394531,1,3,1106,6300,22
"1883",157000,12378.033203125,3884.91088867188,636.476989746094,2,3,1760,6586,6
"1884",72000,2473.92797851562,13451.2373046875,234.59700012207,1,1,761,2112,89
"1885",1e+05,10409.736328125,762.231994628906,2378.47412109375,1,2,1412,5000,47
"1886",52000,5293.4912109375,4705.75,815.109985351562,2,4,1174,5000,19
"1887",69500,3554.6298828125,11824.0263671875,1053.89697265625,1,3,1360,7500,76
"1888",102000,14429.7138671875,615.151000976562,1230.59704589844,2,3,1212,5200,24
"1889",112500,7476.72314453125,3187.60888671875,400.93701171875,1,3,1060,6400,34
"1890",95000,9875.857421875,3357.5,1211.15698242188,1,3,1053,8477,18
"1891",74000,13853.21875,3849.81689453125,1088.8330078125,2,3,1168,7260,39
"1892",257000,1038.10900878906,13470.7216796875,140.766006469727,2.5,4,2436,5600,8
"1893",124000,3738.61108398438,7905.212890625,282.898986816406,2,3,1278,8173,20
"1894",137000,3941.31591796875,10585.498046875,461.006011962891,2,3,1526,6040,35
"1895",130000,6644.90283203125,13177.791015625,506.230987548828,2,3,1436,6600,16
"1896",201000,12621.03125,652.945007324219,466.700012207031,2,4,2004,11896,1
"1897",180000,11146.69140625,15376.9921875,103.921997070312,3,4,2199,6310,6
"1898",50000,10940.13671875,4337.03515625,1478.81005859375,1,4,1008,5000,28
"1899",219000,3585.39111328125,13422.541015625,257.721008300781,3,5,2687,6068,7
"1900",118500,9121.4296875,14525.5185546875,58.9879989624023,2,3,1317,7405,36
"1901",3e+05,12374.107421875,75.7770004272461,23.4069995880127,2.5,4,2736,15440,3
"1902",114500,7135.4521484375,5749.9677734375,992.453979492188,2,3,1124,5000,6
"1903",119000,6563.6591796875,14076.919921875,475.036987304688,2,3,1333,5936,19
"1904",95000,14441.6435546875,653.489013671875,1598.06005859375,1,2,1189,8200,46
"1905",280000,12187.845703125,471.522003173828,32.7319984436035,2.5,3,1937,6742,5
"1906",142000,9392.1083984375,13688.177734375,23.761999130249,2.5,4,1883,6964,4
"1907",78500,8993.7880859375,5693.64501953125,364.243011474609,2,3,1368,6126,8
"1908",70000,7596.37109375,3478.98095703125,977.911010742188,1,3,1032,6534,28
"1909",85000,13392.09765625,4696.39697265625,492.433990478516,2,3,1212,6000,18
"1910",124000,4942.84912109375,6183.00390625,109.34400177002,2,3,1354,10675,8
"1911",135000,11971.0703125,1777.0400390625,3105.9951171875,1.5,2,1563,4750,49
"1912",107000,15073.9296875,4674.85107421875,674.2490234375,2,3,1600,9139,8
"1913",122500,14859.853515625,3652.416015625,1957.35705566406,2,4,1673,7870,26
"1914",212500,9479.3642578125,14755.8212890625,46.1769981384277,2,3,1957,8460,9
"1915",142000,7222.26318359375,4721.52001953125,130.003997802734,1.5,3,1425,6641,5
"1916",30000,10268.0634765625,14998.865234375,697.070007324219,1,1,366,5178,78
"1917",149000,5369.9267578125,4423.328125,597.429016113281,2,4,1948,5209,6
"1918",132000,9526.625,24708.0234375,76.4919967651367,2,3,1796,8052,4
"1919",123500,13174.123046875,4610.0341796875,345.412994384766,2,3,1241,6000,29
"1920",125000,12200.88671875,4035.21801757812,869.47900390625,2,3,1519,6509,17
"1921",139500,8745.4248046875,5684.287109375,199.429000854492,1,2,1394,7500,70
"1922",325000,6416.7978515625,14701.107421875,928.120971679688,3,3,2571,159865,19
"1923",161000,12649.451171875,4315.11181640625,829.072021484375,2,3,1358,11250,42
"1924",186000,14530.04296875,2634.96704101562,2085.74389648438,3,4,2269,7732,5
"1925",72000,12711.46875,2566.29711914062,1863.58605957031,1,3,1130,5000,69
"1926",107500,15343.6689453125,3254.88891601562,2323.05688476562,1,3,1132,7015,37
"1927",197000,6299.94482421875,14453.2265625,1177.53002929688,2.5,3,1733,6607,1
"1928",135000,13490.154296875,86.9199981689453,1290.81005859375,2,3,1780,5750,15
"1929",74500,12291.5888671875,2230.63989257812,1621.81005859375,1,2,1152,5700,71
"1930",90000,12618.6171875,3627.66796875,651.713989257812,2,3,1278,6930,34
"1931",142500,3006.17602539062,11439.544921875,1723.68505859375,2,3,1802,7549,11
"1932",244500,589.692993164062,5171.4228515625,220.240997314453,3,4,2325,15076,1
"1933",253000,3531.07397460938,12175.5791015625,1373.40795898438,3,4,2490,6111,6
"1934",175000,12559.4990234375,3668.56689453125,841.922973632812,2.5,3,2209,6345,4
"1935",107000,4668.81396484375,8172.7138671875,178.330001831055,1,2,888,5060,67
"1936",110000,3734.22290039062,13272.1162109375,115.758003234863,1,2,1304,7500,54
"1937",104000,7531.40087890625,2935.2900390625,213.438995361328,2,4,1799,9368,3
"1938",90000,13151.625,3217.26904296875,1356.31604003906,2,3,1433,6719,19
"1939",101000,7807.712890625,2473.81811523438,610.340026855469,2,3,1040,5250,1
"1940",261000,14439.208984375,347.506988525391,243.820007324219,2.5,4,2330,17136,22
"1941",1e+05,3797.55908203125,11009.1689453125,988.192993164062,1,3,1197,7270,42
"1942",167000,13585.58984375,3096.19995117188,1136.80297851562,2.5,3,1895,6102,4
